Name,Website,Phone,WhatsApp,Address,Map,Description,Category,Images
ادهوك,http://www.adhoc-eg.com/,"02-2517-1628
02-2517-1628",,"12 ش احمد كامل متفرع من ش اللاسلكى, المعادى الجديدة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%AF%D9%87%D9%88%D9%83/152079?position=11&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اذكى للتسويق,,"0100-9022-975
0121-1974-957",https://web.whatsapp.com/send?phone=+201009022975,"2 ش الجزائر, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B0%D9%83%D9%89-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/644817?position=12&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
ارت براندينج,http://www.artbranding-eg.com/,"02-2690-5208
0100-0762-666
02-2690-5208",,"22 ش منشية الطيران متفرع من ش الخليفة المأمون, روكسى, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B1%D8%AA-%D8%A8%D8%B1%D8%A7%D9%86%D8%AF%D9%8A%D9%86%D8%AC/560503?position=13&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
ارت مان للتسويق والمعارض,,03-5457-915,,"9 ش د. بورجى, رشدى, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B1%D8%AA-%D9%85%D8%A7%D9%86-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D8%B6/151856?position=14&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
ارمز للابحاث المتقدمة واستراتيجيات التسويق,,"02-3338-5076
02-3761-5876",,"32 ش هارون, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B1%D9%85%D8%B2-%D9%84%D9%84%D8%A7%D8%A8%D8%AD%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D8%AA%D9%82%D8%AF%D9%85%D8%A9-%D9%88%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/52794?position=15&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اس بى ستورز,http://www.sbstores.com/,0122-0230-446,,"52 ش القدس الشريف, المهندسين, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B3-%D8%A8%D9%89-%D8%B3%D8%AA%D9%88%D8%B1%D8%B2/230517?position=16&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اس جى جروب للتسويق,https://sgroupeg.com/,"0127-0000-026
02-4604-2566",https://web.whatsapp.com/send?phone=+201270000026,", امتداد ش احمد بدوى, شبرا الخيمة, القليوبية.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B3-%D8%AC%D9%89-%D8%AC%D8%B1%D9%88%D8%A8-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/651269?position=17&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اشر - لاستشارات التسويق,http://www.usher-ma.com/,"0100-0070-013
0102-5022-655",,"290 ش انس بن مالك - جنوب الاكاديمية أ, التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D8%B4%D8%B1-_-%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/520979?position=18&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
افكار واكثر,http://www.ideaandmore.com/,"0114-4178-123
0122-7268-208
0114-9554-555",,"73 ش ابو حيان التوحيدى - الدور 6, الحى السابع, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%81%D9%83%D8%A7%D8%B1-%D9%88%D8%A7%D9%83%D8%AB%D8%B1/355503?position=19&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اكاديمية التسويق الالكترونى,http://www.emarketingacademy.org/,"02-2403-1857
0100-0360-520
0120-1800-998
02-2263-9663",,"20 ب عمارات حدائق العبور طريق صلاح سالم, الدور 12, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%89/367665?position=20&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اكسبرت اى,http://www.marketingexperteye.com/,"0122-3793-500
02-2786-8871",,"92 ش التسعين - التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%83%D8%B3%D8%A8%D8%B1%D8%AA-%D8%A7%D9%89/251138?position=20&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
اكستريم ماركيتينج,,"02-3336-4970
0122-3242-069
02-3336-4970",,"54 ش ميشيل باخوم, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%83%D8%B3%D8%AA%D8%B1%D9%8A%D9%85-%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%AA%D9%8A%D9%86%D8%AC/154820?position=21&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الارم للتسويق العقارى والتشطيبات,,"02-3912-1461
0111-8866-583
0106-9201-261",,"252 المجاورة الثانية - الحى الرابع شقة 1, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%A7%D8%B1%D9%85-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%89-%D9%88%D8%A7%D9%84%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8%D8%A7%D8%AA/230764?position=22&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
التميز للتسويق,,"0106-6507-872
0112-6366-216",,"1 /4 ش انور المفتى, المنطقة الاولى, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%AA%D9%85%D9%8A%D8%B2-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/677365?position=23&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الحوشى للاعلان والتسويق,,"0109-7978-586
045-2711-450
0112-2025-500",,"ش الجمهورية, حوش عيسى, البحيرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%AD%D9%88%D8%B4%D9%89-%D9%84%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%86-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/540416?position=24&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الدولية للتوكيلات التجارية والتسويق,,"02-3761-8169
0122-5660-677
0128-7977-212
02-3761-8169",,"25 ش محمد طلعت, العجوزة, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D9%88%D9%83%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/167995?position=25&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الراوى للاعلان والتسويق,http://www.alrawygroup.com/,"0106-3559-502
055-2366-772
0127-6769-101
0112-8446-509",,"14 ش مكة - القومية, الزقازيق, الشرقية.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B1%D8%A7%D9%88%D9%89-%D9%84%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%86-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/465632?position=26&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الرحمة جروب,,"0101-1239-001
0106-3328-177",https://web.whatsapp.com/send?phone=+201063328177,", ميدان المحطة, شبين القناطر, القليوبية.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9-%D8%AC%D8%B1%D9%88%D8%A8/637058?position=27&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الرواد,,"02-3781-0750
02-3781-0944",,"33 ش الاربعين, فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%AF/139725?position=28&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الزيات,http://www.el-zayat.com/,"02-2461-8543
02-2461-8713",,"2005 البرج الشمالى - كورنيش النيل - الدور 22, رملة بولاق, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B2%D9%8A%D8%A7%D8%AA/286826?position=29&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الزيتية للتسويق,,"02-2266-4541
02-2267-5898
02-2266-4541",,"75 عمارات صقر قريش -, مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B2%D9%8A%D8%AA%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/121481?position=30&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
السفير للتجارة والتعبئة,,0122-2694-448,,"31 ش المساحة, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D8%A8%D8%A6%D8%A9/416938?position=31&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
السلام جروب للتسويق,,0110-0082-600,,"113 ش صلاح سالم, الدور 2, المنيب, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D8%AC%D8%B1%D9%88%D8%A8-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/670482?position=32&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الشركة الافريقية للتجارة والتسويق,,"0115-4475-696
0101-2729-570",,"ميدان رمسيس - ابراج رمسيس - برج ج - الدور 9 شقة 911, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%A7%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82/584292?position=33&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الشركة العربية للحلول التسويقية,http://www.meassets.com/,"02-2776-5490
0114-1442-233
02-2776-5491",,"3 عمارات العبور - طريق صلاح سالم - الدور 2 شقة 7, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D8%AD%D9%84%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9/188783?position=34&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الشركة المصرية للتجارة والتسويق - اى تى ام سى او,,02-2483-1034,,"12 ش الفريق محمود شكرى , كوبرى القبة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-_-%D8%A7%D9%89-%D8%AA%D9%89-%D8%A7%D9%85-%D8%B3%D9%89-%D8%A7%D9%88/90969?position=35&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الشركة المصرية للتسويق - امكو,,0122-7877-775,,"16 ش جابر بن حيان, المنطقة الاولى, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-_-%D8%A7%D9%85%D9%83%D9%88/658268?position=36&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الشهرة,,"02-2643-4907
0128-1954-495",,"11 ش عبد المنعم مصطفى, عين شمس, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D8%A9/353733?position=37&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
الضيوف جروب لتسويق الفنادق,,"02-2575-9917
02-2575-9915
02-2575-9914
02-2575-9904",,"4 ش حسين المعمار, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B6%D9%8A%D9%88%D9%81-%D8%AC%D8%B1%D9%88%D8%A8-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%A7%D9%84%D9%81%D9%86%D8%A7%D8%AF%D9%82/121113?position=38&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
العالمية للمشروعات,,"02-3304-6881
0100-3538-333
0122-3776-354",,"80 ش شهاب, المهندسين, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9%D8%A7%D8%AA/128413?position=39&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
المؤسسة الدولية للخدمات والتسويق الرياضى,,"02-2082-3309
0100-6607-287
02-2082-3309",,"33 عمارات العبور - طريق صلاح سالم - الدور 10 شقة 3, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%89/423664?position=40&key=%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A%D8%A9&mod=category&categoryId=2505,,استشارات تسويقية,
